0.053760902968645	0.513756009171194
0.524792954913525	0.412186701878017
0.604459669116060	0.928598820215231
0.834095988849666	0.073644156352068
0.258277415590891	0.674759465426849
0.507145297598826	0.590600575225102
0.615401091430197	0.195300842680806
0.298410611995126	0.935821798382286
0.876702848560340	0.266738138922196
0.493921753366925	0.063965213965616
0.711903628826119	0.441608031150328
0.535147315015818	0.748353372036562
0.260896725175180	0.104293804407188
0.365893462059529	0.793057168785729
0.382115571382948	0.324961487977989
0.927894917998438	0.605501653767541
0.086366475812710	0.091515388128235
0.822990896604720	0.885119651184678
0.006546176505868	0.371410846098189
0.710737573381219	0.716379416341982
0.942233183174914	0.761343114720970
0.083568023071524	0.738227158258256
0.235233491807066	0.371834572956859
0.140228658248724	0.257820662869564
0.865130285235385	0.431316101092686
0.319647186743013	0.504897177104116
0.099796479823952	0.921468608761548
0.964849238508579	0.977372530842520
0.670452778383729	0.063716730816224
0.446566558081323	0.914535395548338
0.776826617954491	0.577471481770620
0.210892388879064	0.810022223463753
